link,tieu_de,dia_chi,loai_hinh,muc_gia_ty,gia_m2_trieu,dien_tich_m2,so_phong_ngu,so_phong_tam_ve_sinh,phap_ly,noi_that,so_tang,mat_tien_m,duong_vao_m,huong_nha,huong_ban_cong,ngay_dang,phuong,quan
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/truc-tiep-cdt-mo-ban-lai-21-can-voi-dt-75m-80m-90m-198m-212m-gia-21ty-ck24-mien-ls-3nam-pr43681045,"Trực tiếp CĐT mở bán lại 21 căn với DT 75m, 80m, 90m...198m, 212m2. Giá 21tỷ, Ck 24%, miễn LS 3 năm","Dự án Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,23.0,306.67,75.0,5.0,5.0,Có,Cơ bản,5.0,5.0,20.0,Đông - Nam,Đông - Nam,09/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-chiet-khau-13-8-ho-tro-vay-70-lai-suat-0-trong-24-thang-mien-phi-dv-3-nam-pr43457539,"Vinhomes Đan Phượng chiết khấu 13,8% hỗ trợ vay 70% lãi suất 0% trong 24 tháng, miễn phí DV 3 năm","Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.0,177.08,96.0,,,Không,Không có,,,,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/booking-dot-1-dan-phuong-truc-tiep-chu-dau-tu-ra-hang-dau-nam-2025-lh-ms-dao-pr42060029,10 suất ngoại giao giá tốt tại Vinhomes Đan Phượng giá đất chỉ 150tr/1m2 LH MS Đào 0982 974 ***,"Dự án Vinhomes Wonder Park, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.8,185.42,96.0,8.0,8.0,Có,Không có,4.0,8.0,13.0,Đông - Nam,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-mo-ban-quy-can-chiet-khau-13-8-ho-tro-vay-70-ls-0-24-thang-pr43645326,"VINHOMES ĐAN PHƯỢNG WONDER CITY MỞ BÁN QUỸ CĂN CHIẾT KHẤU 13,8% HỖ TRỢ VAY 70% LS 0% 24 THÁNG","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,4.0,8.0,13.0,Đông - Nam,,09/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-o-to-dien-vinfast-quy-can-gia-dep-gia-re-t-dan-phuong-pr43548811,"Mua nhà tặng xe ô tô điện Vinfast. Quỹ căn giá đẹp, giá rẻ nhất Vinhomes Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.0,144.23,104.0,,,Không,Không có,4.0,8.0,13.0,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/cap-nhat-quy-can-chuyen-nhuong-gia-tot-nhat-tai-khu-do-thi-thang-8-pr43739036,Cập nhật quỹ căn chuyển nhượng giá tốt nhất tại khu đô thị Hinode Royal Park tháng 8,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,15.0,166.67,90.0,,,Có,Không có,5.0,,12.0,,,08/08/2025,Xã Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-o-to-dien-vinfast-quy-can-gia-dep-gia-re-t-dan-phuong-pr43564162,"Mua nhà tặng xe ô tô điện Vinfast. Quỹ căn giá đẹp, giá rẻ nhất Vinhomes Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,,,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/ban-165m-8-tang-kinh-doanh-dinh-gia-hon-88-ty-pr43738631,"BÁN NHÀ MẶT PHỐ THỤY KHUÊ 165M, 8 TẦNG, KINH DOANH ĐỈNH, GIÁ HƠN 88 TỶ.","Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",Nhà mặt phố,88.0,533.33,165.0,6.0,5.0,Không,Không có,8.0,7.0,12.0,,,08/08/2025,Phường Thụy Khuê,Tây Hồ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thach-ban-phuong-thach-ban-1/chinh-chu-can-goc-doi-dien-cc-ct2a-vi-tri-dac-dia-dong-tien-tot-145m-pr43738554,"Chính chủ bán căn góc liền kề Thạch Bàn, đối diện CC CT2A, vị trí đắc địa, dòng tiền tốt, 145m²","Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",Nhà biệt thự liền kề,42.0,289.65,145.0,,,Không,Không có,5.0,,,,,08/08/2025,Phường Thạch Bàn,Long Biên
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/vip-duy-nhat-can-96m2-xay-tho-ap-goc-tttm-vincom-vin-dan-phuong-gia-19-ty-pr43187577,"VIP - Duy nhất căn 96m2 xây thô, áp góc TTTM Vincom Vin Đan Phượng. Giá 19 tỷ","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,197.92,96.0,,,Không,Không có,,8.0,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-dep-nhat-re-nhat-chiet-khau-cao-nhat-thi-truong-tai-du-an-dan-phuong-pr43736131,"Quỹ căn đẹp nhất, rẻ nhất, chiết khấu cao nhất thị trường tại dự án Vinhomes Wonder City Đan Phượng","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,158.33,120.0,6.0,,Không,Không có,,8.0,,,,08/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-condotel-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/-90lang-nhan-nha-ngay-dong-1ti-con-lai-gian-5-nam-goi-mua-gia-tot-pr43304124,The Ninety Complex 90Láng: Nhận nhà ngay T8/2025. Giá chỉ từ 77tr/m2. 20% kí HĐMB. Gọi 0941 617 ***,"Dự án The Ninety Complex, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội",Condotel,4.85,77.0,63.0,2.0,2.0,Không,Đầy đủ,,,,,,08/08/2025,Phường Thịnh Quang,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m2-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43457677,Quỹ căn vip 120m2 rẻ nhất phân khu Bình Minh giá 18.962 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.02,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/bang-hang-moi-t-khu-do-thi-thang-8-2025-sieu-hap-dan-cho-cac-dau-tu-pr43640342,Bảng hàng mới nhất khu đô thị Hinode Royal Park tháng 8/2025 siêu hấp dẫn cho các nhà đầu tư,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,15.0,150.0,100.0,,,Có,Không có,,,17.0,Đông - Nam,,08/08/2025,Xã Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/sieu-pham-dan-phuong-can-goc-dong-nam-2-mat-tien-dt96m2-gia-chi-21-6-ty-pr43232048,"Vinhomes Đan Phượng chỉ từ 6 tỷ, hỗ trợ 70%, miễn lãi 24T, cam kết thuê lại 5%/năm, LH: 0983 158 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,21.6,225.0,96.0,,,Không,Không có,4.0,8.0,30.0,Tây - Bắc,Đông - Nam,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-hang-dan-phuong-thang-8-2025-chiet-khau-13-8-ho-tro-vay-70-trong-thang-ls-0-pr43730373,"QUỸ HÀNG VINHOMES ĐAN PHƯỢNG THÁNG 8/2025 CHIẾT KHẤU 13,8% HỖ TRỢ VAY 70% TRONG THÁNG LS 0%","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.1,150.83,120.0,,,Không,Không có,,,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-vi-tri-dep-gia-re-nhat-du-an-dan-phuong-lh-pr42700793,"Quỹ căn ngoại giao vị trí đẹp, giá rẻ nhất dự án Vinhomes Đan Phượng. LH: 0937 996 ***","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.5,171.88,96.0,,,Không,Không có,,,,,,07/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/tn9-07-de-vuong-duy-nhat-doi-dien-ho-thien-nga-loa-pr43514751,TN9 - 07 biệt thự đế vương duy nhất đối diện hồ thiên nga Vinhomes Global Gate Cổ Loa,"Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,195.0,724.1,269.3,,,Không,Không có,4.0,,,Đông - Nam,,07/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-mo-ban-quy-can-96m2-chiet-khau-13-8-ho-tro-70-lai-suat-0-trong-24-thang-pr43452494,"VINHOMES ĐAN PHƯỢNG MỞ BÁN QUỸ CĂN 96M2 CHIẾT KHẤU 13,8% HỖ TRỢ 70% LÃI SUẤT 0% TRONG 24 THÁNG","Vinhomes Wonder City, 422, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.2,168.75,96.0,,,Không,Không có,4.0,8.0,13.0,Đông - Nam,,07/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-vf3-vf8-vf9-cap-t-quy-hang-thang-8-truc-tiep-cdt-vin-dan-phuong-pr43709915,Mua nhà tặng xe VF3/VF8/VF9. Cập nhật quỹ hàng tháng 8 trực tiếp CĐT Vin Đan Phượng,"Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.6,150.0,104.0,,,Không,Không có,4.0,8.0,13.0,,,07/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/sieu-pham-goc-vvip-view-2-mat-cong-vien-pr43726628,Siêu phẩm biệt thự góc VVIP view 2 mặt công viên,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,117.0,444.87,263.0,5.0,5.0,Không,Không có,4.0,15.0,17.0,Đông - Nam,Đông - Nam,07/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/sot-lai-duy-nhat-1-can-88m2-gia-chi-15-ty-gia-re-nhat-du-an-vi-tri-trung-tam-sat-ngay-dau-day-pr42931771,"Sót lại duy nhất 1 căn 88m2 giá 15,742 tỷ Giá rẻ nhất dự án. Vị trí trung tâm sát ngay đầu hồi dãy","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.7,178.41,88.0,,,Có,Không có,4.0,8.0,13.0,Đông - Bắc,Đông - Bắc,07/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-96m2-gia-16-8-ty-con-lai-truc-tiep-tu-cdt-chiet-khau-13-8-uu-dai-vay-70-trong-24-thang-pr43417149,"Quỹ căn 96m2 giá 16,8 tỷ còn lại trực tiếp từ CĐT chiết khấu 13,8% ưu đãi vay 70% trong 24 tháng","Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.8,175.0,96.0,,,Không,Không có,4.0,,,,,07/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/cap-nhat-quy-hang-dan-phuong-thang-7-2025-quy-can-mua-truc-tiep-cdt-pr43387018,CẬP NHẬT QUỸ HÀNG VINHOMES WONDER CITY ĐAN PHƯỢNG THÁNG 7/2025(QUỸ CĂN MUA TRỰC TIẾP CĐT VINHOMES),"Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.0,166.67,96.0,,,Không,Không có,,8.0,,Đông - Nam,Đông - Nam,06/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-96m2-gia-16-8-ty-con-lai-truc-tiep-tu-cdt-chiet-khau-13-8-uu-dai-vay-70-trong-24-thang-pr43711505,"Quỹ căn 96m2 giá 16,8 tỷ còn lại trực tiếp từ CĐT chiết khấu 13,8% ưu đãi vay 70% trong 24 tháng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.8,175.0,96.0,,,Không,Không có,4.0,,,,,06/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-song-lap-tot-nhat-ha-noi-cam-ket-tot-pr43489476,"Căn biệt thự song lập giá tốt nhất Vinhomes Ocean Park Gia Lâm, Hà Nội, cam kết giá tốt","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,27.0,190.14,142.0,,,Không,Không có,,,,Đông - Nam,,06/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-dai-kim-prj-the-manor-central-park/chinh-chu-ban-lk-mat-duong-73-m2-5-tang-kdt-themannor-hoang-mai-ha-noi-pr40826137,"Nhà liền kề The Manor Central Park,73m2x5T,mặt tiền Quang Liệt,full NT, sổ đỏ,kinh doanh sầm uất","Dự án The Manor Central Park, Phường Đại Kim, Hoàng Mai, Hà Nội",Nhà biệt thự liền kề,32.5,445.2,73.0,4.0,3.0,Có,Đầy đủ,5.0,5.0,20.0,Tây - Nam,Tây - Nam,06/08/2025,Phường Đại Kim,Hoàng Mai
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-doc-quyen-ban-binh-minh-228m2x4t-mt-12m-view-song-39-7-ty-thoi-ong-5-sao-tang-xe-vf9-pr43708497,"(Độc quyền) bán biệt thự Bình Minh 228m2x4T MT 12m view sông 39,7 tỷ thời thượng 5 sao tặng xe VF9","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,39.7,174.12,228.0,6.0,5.0,Có,Cơ bản,4.0,12.0,13.0,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/vip-duy-nhat-can-96m2-xay-tho-ap-goc-tttm-vincom-gia-19-ty-du-an-vin-dan-phuong-pr43249828,"VIP - Duy nhất căn 96m2 xây thô, áp góc TTTM Vincom - Giá 19 tỷ dự án Vin Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,197.92,96.0,,,Không,Không có,4.0,8.0,,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/chi-con-vai-can-120m-nhan-uu-dai-toi-500-trieu-pr43704985,Chỉ còn vài căn! Biệt thự liền kề 120m² Vinhomes Wonder City nhận ưu đãi tới 500 triệu,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.0,120.0,6.0,,Không,Không có,4.0,8.0,,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-vi-tri-dep-gia-re-nhat-du-an-dan-phuong-lh-pr42728765,"Quỹ căn ngoại giao vị trí đẹp, giá rẻ nhất dự án Vinhomes Đan Phượng. LH: 0937 996 ***","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.8,179.54,88.0,,,Không,Không có,,,,,,05/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/t8-2025-dan-phuong-chiet-khau-13-8-ngoai-giao-ho-tro-vay-70-lai-suat-0-trong-24-thang-pr43703572,"T8/2025 Vinhomes Đan Phượng chiết khấu 13,8% ngoại giao hỗ trợ vay 70% lãi suất 0% trong 24 tháng","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.0,177.08,96.0,,,Không,Không có,,,,,,05/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-truc-tiep-cdt-chiet-khau-13-8-ho-tro-vay-70-trong-24-thang-tang-100tr-pr43702942,"Quỹ căn ngoại giao trực tiếp CĐT Vinhomes chiết khấu 13,8% hỗ trợ vay 70% trong 24 tháng tặng 100tr","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,,,,,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43418373,Quỹ căn vip 120m2 rẻ nhất phân khu bình minh giá 18.962 tỷ,"Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.02,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,05/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/can-hd15-18-hang-hiem-96m-re-nhat-thi-truong-dan-phuong-pr43229555,"Vinhomes Đan Phượng, 104m2, giá chỉ 17,2 tỷ, CK 15%, tặng xe VF9, miễn lãi 24 tháng, LH: 0983 158 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.2,165.38,104.0,,,Không,Cơ bản,4.0,8.0,,Đông - Bắc,Tây - Nam,05/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vi-tri-dep-gia-re-nhat-dan-phuong-lh-pr42763199,"Quỹ căn biệt thự liền kề vị trí đẹp, giá rẻ nhất Vinhomes Đan Phượng. LH: 0937 996 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.2,158.33,96.0,,,Không,Không có,,,,,,04/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/cap-so-do-lau-dai-doi-dien-chung-cu-trung-tam-du-an-lh-pr42715614,Cặp Shophouse sổ đỏ lâu dài đối diện chung cư trung tâm dự án Vinhomes Ocean Park. LH: 0917 099 ***,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Shophouse nhà phố thương mại,57.0,339.29,168.0,,,Có,Không có,4.0,7.0,52.0,Tây - Bắc,,04/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/ban-du-an-vin-17-ty-96m2-gia-uu-dai-chiet-khau-13-8-ho-tro-vay-70-ls-0-pr43696242,"Bán dự án Vin Wonder City, 17 tỷ, 96m2, giá ưu đãi chiết khấu 13,8% hỗ trợ vay 70% LS 0%","Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,,,,,,04/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/cap-nhat-quy-hang-thang-8-2025-quy-can-truc-tiep-cdt-chiet-khau-13-8-pr43694952,"CẬP NHẬT QUỸ HÀNG VINHOMES WONDER CITY THÁNG 8/2025 QUỸ CĂN TRỰC TIẾP CĐT VINHOMES CHIẾT KHẤU 13,8%","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.0,177.08,96.0,,,Không,Không có,,,,,,04/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/bo-3-sieu-pham-can-goc-vvip-dep-nhat-danh-cho-gioi-thuong-luu-pr43670885,Bộ 3 siêu phẩm căn góc vvip đẹp nhất - dành cho giới thượng lưu,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,117.0,444.87,263.0,4.0,5.0,Không,Không có,5.0,16.0,17.0,Đông - Nam,Đông - Nam,01/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-sao-bien-9-xa-kieu-ky-prj-vinhomes-ocean-park-gia-lam/can-song-lap-9-thong-gan-cong-vien-xay-dung-77m2-san-29-ty-bp-co-thuong-luong-pr43566947,"Bán gấp liền kề Sao Biển 90m2 full nội thất cao cấp, dòng tiền thuê 25tr/tháng. Giá 20.8 tỷ bao phí","Dự án Vinhomes Ocean Park Gia Lâm, Đường Sao Biển 9, Xã Kiêu Kỵ, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,20.79,230.99,90.0,4.0,3.0,Có,Đầy đủ,3.0,7.5,,Tây - Bắc,Tây - Bắc,31/07/2025,Xã Kiêu Kỵ,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-ban-ngoc-trai-sao-bien-14-ty-so-do-re-nhat-da-lam-pr39414555,Quỹ căn liền kề Ngọc Trai + Sao Biển + Hải Âu + San Hô - giá 14tỷ (sổ đỏ) rẻ nhất DA Vin Gia Lâm,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Nhà biệt thự liền kề,14.0,200.0,70.0,,,Có,Không có,5.0,,,,,14/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-ngoc-lam-2/can-ban-song-lap-nguyet-que-vinhomes-riverside-2-176m-3-tang-mat-tien-8m-52-ty-pr43783737,CẦN BÁN BIỆT THỰ SONG LẬP NGUYỆT QUẾ VINHOMES RIVERSIDE 2 176M² 3 TẦNG MẶT TIỀN 8M 50TỶ,"Phường Ngọc Lâm, Long Biên, Hà Nội",Nhà biệt thự liền kề,50.0,284.09,176.0,,,Không,Không có,3.0,,,,,14/08/2025,Phường Ngọc Lâm,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-de-to-hoang-1-phuong-cau-den/chinh-chu-ban-nha-2-mat-thoang-dong-tien-khung-sat-pho-bach-mai-lh-chinh-chu-em-xuan-pr43783499,"Chính chủ bán nhà 2 mặt thoáng, dòng tiển khủng, sát phố Bạch Mai. Lh Chính chủ em Xuân 0356 332 ***","Đê Tô Hoàng, Cầu Dền, Hai Bà Trưng, Hà Nội",Căn hộ chung cư mini,16.0,266.67,60.0,15.0,15.0,Có,Không có,,,,Tây - Bắc,Đông - Nam,14/08/2025,Cầu Dền,Hai Bà Trưng
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-la-tinh-xa-an-khanh-4/chinh-chu-ban-ccmn-nam-ngay-canh-dai-hoc-pheenika-106m2-7-tang-thang-may-dong-tien-60tr-thang-pr43781515,Chính Chủ bán CCMN nằm ngay cạnh Đại Học Pheenika 106m2 - 7 tầng thang máy dòng tiền 60tr/tháng,"Đường La Tinh, Xã An Khánh, Hoài Đức, Hà Nội",Căn hộ chung cư mini,20.5,195.24,105.0,,,Có,Không có,,,,Tây - Nam,Tây - Nam,14/08/2025,Xã An Khánh,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tay-thang-long-xa-tan-lap-24-prj-noble-palace-tay-thang-long/lk-50-55-75-100m2-4-5-tang-mat-tien-5m-chi-tu-10-7-ty-lo-ho-tro-nh-den-70-ls0-ck-tts-den-12-pr43781749,LK 50-55-75-100m2 4-5 tầng mặt tiền 5m chỉ từ 10.7 tỷ/lô hỗ trợ NH đến 70% LS0% - CK TTS đến 12%,"Noble Palace Tây Thăng Long, Tây Thăng Long, Tân Lập, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,10.7,214.0,50.0,5.0,5.0,Không,Cơ bản,5.0,5.0,30.0,,,14/08/2025,Tân Lập,Đan Phượng
