link,tieu_de,dia_chi,loai_hinh,muc_gia_ty,gia_m2_trieu,dien_tich_m2,so_phong_ngu,so_phong_tam_ve_sinh,phap_ly,noi_that,so_tang,mat_tien_m,duong_vao_m,huong_nha,huong_ban_cong,ngay_dang,phuong,quan
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-chiet-khau-13-8-ho-tro-vay-70-lai-suat-0-trong-24-thang-mien-phi-dv-3-nam-pr43457539,"Vinhomes Đan Phượng chiết khấu 13,8% hỗ trợ vay 70% lãi suất 0% trong 24 tháng, miễn phí DV 3 năm","Dự án Vinhomes Wonder City, Đường 422, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.0,177.08,96.0,,,Không,Không có,,,,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/booking-dot-1-dan-phuong-truc-tiep-chu-dau-tu-ra-hang-dau-nam-2025-lh-ms-dao-pr42060029,10 suất ngoại giao giá tốt tại Vinhomes Đan Phượng giá đất chỉ 150tr/1m2 LH MS Đào 0982 974 ***,"Dự án Vinhomes Wonder Park, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.8,185.42,96.0,8.0,8.0,Có,Không có,4.0,8.0,13.0,Đông - Nam,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-mo-ban-quy-can-chiet-khau-13-8-ho-tro-vay-70-ls-0-24-thang-pr43645326,"VINHOMES ĐAN PHƯỢNG WONDER CITY MỞ BÁN QUỸ CĂN CHIẾT KHẤU 13,8% HỖ TRỢ VAY 70% LS 0% 24 THÁNG","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,17.1,178.12,96.0,,,Không,Không có,4.0,8.0,13.0,Đông - Nam,,09/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/mo-ban-co-loa-cao-cap-5-sao-chiet-khau-den-17-htls-0-24-thang-lh-pr43422397,"Mở bán căn hộ Lumiere Cổ Loa cao cấp 5 sao, chiết khấu đến 17%, HTLS 0% 24 tháng. LH: 0926 397 ***","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,5.4,120.0,45.0,,,Không,Không có,,,,,,08/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-o-to-dien-vinfast-quy-can-gia-dep-gia-re-t-dan-phuong-pr43548811,"Mua nhà tặng xe ô tô điện Vinfast. Quỹ căn giá đẹp, giá rẻ nhất Vinhomes Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,15.0,144.23,104.0,,,Không,Không có,4.0,8.0,13.0,,,09/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/duy-nhat-03-gia-re-view-song-masterise-co-loa-chiet-khau-18-vay-70-ls0-trong-3-nam-von-20-pr43725911,"Duy nhất 03 căn giá rẻ view sông Masterise Cổ Loa chiết khấu 18%, vay 70% LS0% trong 3 năm, vốn 20%","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,5.8,93.55,62.0,2.0,2.0,Có,Đầy đủ,,,,Đông,Tây,09/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-times-city/danh-sach-ban-re-nhat-thang-08-2025-co-so-ng-mua-ban-chinh-chu-lh-pr43740120,"Danh sách căn hộ bán rẻ nhất Times City tháng 08/2025, có sổ hồng, mua bán chính chủ LH 0968 602 ***","Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Căn hộ chung cư,6.85,82.53,83.0,2.0,2.0,Có,Đầy đủ,,,,,Nam,09/08/2025,Phường Vĩnh Tuy,Hai Bà Trưng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/cap-nhat-quy-can-chuyen-nhuong-gia-tot-nhat-tai-khu-do-thi-thang-8-pr43739036,Cập nhật quỹ căn chuyển nhượng giá tốt nhất tại khu đô thị Hinode Royal Park tháng 8,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,15.0,166.67,90.0,,,Có,Không có,5.0,,12.0,,,08/08/2025,Xã Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/mua-tang-xe-o-to-dien-vinfast-quy-can-gia-dep-gia-re-t-dan-phuong-pr43564162,"Mua nhà tặng xe ô tô điện Vinfast. Quỹ căn giá đẹp, giá rẻ nhất Vinhomes Đan Phượng","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,14.0,145.83,96.0,,,Không,Không có,,,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/ban-165m-8-tang-kinh-doanh-dinh-gia-hon-88-ty-pr43738631,"BÁN NHÀ MẶT PHỐ THỤY KHUÊ 165M, 8 TẦNG, KINH DOANH ĐỈNH, GIÁ HƠN 88 TỶ.","Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội",Nhà mặt phố,88.0,533.33,165.0,6.0,5.0,Không,Không có,8.0,7.0,12.0,,,08/08/2025,Phường Thụy Khuê,Tây Hồ
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thach-ban-phuong-thach-ban-1/chinh-chu-can-goc-doi-dien-cc-ct2a-vi-tri-dac-dia-dong-tien-tot-145m-pr43738554,"Chính chủ bán căn góc liền kề Thạch Bàn, đối diện CC CT2A, vị trí đắc địa, dòng tiền tốt, 145m²","Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",Nhà biệt thự liền kề,42.0,289.65,145.0,,,Không,Không có,5.0,,,,,08/08/2025,Phường Thạch Bàn,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-thai-ha-phuong-lang-ha-prj-song-hong-park-view/cc-ban-goc-sieu-thoang-165-155m-3pn-2wc-gia-chi-79trieu-m-pr43232477,"CC Bán Căn Góc Siêu Thoáng Chung Cư Sông Hồng Park 165 Thái Hà 155m², 3PN, 2WC, Giá chỉ 80Triệu/m²","Dự án Sông Hồng Park View, Phố Thái Hà, Phường Láng Hạ, Đống Đa, Hà Nội",Căn hộ chung cư,12.4,80.0,155.0,3.0,2.0,Không,Không có,,,,Đông - Bắc,Tây - Nam,08/08/2025,Phường Láng Hạ,Đống Đa
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-prj-sunshine-golden-river/quy-ciputra-123m2-141m2-162m2-pentuse-276m2-494m2-view-song-ng-tay-pr43561393,"Quỹ căn Golden River Ciputra 123.5m2, 141m2, 162m2, penthouse 276m2, 494m2 view sông Hồng, hồ Tây","Sunshine Golden River, Phú Thượng, Tây Hồ, Hà Nội",Căn hộ chung cư,15.4,95.06,162.0,,,Không,Không có,,,,,,08/08/2025,Phú Thượng,Tây Hồ
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hai-au-1-xa-da-ton-prj-the-sapphire-1-vinhomes-ocean-park/ban-2n-dien-tich-48m2-tai-2-950-ty-pr43737146,"BÁN CĂN 1N+ DIỆN TÍCH 48M2 TẠI VINHOMES OCEAN PARK 2,950 TỶ","The Sapphire 1 - Vinhomes Ocean Park, Đường Hải Âu 1, Xã Đa Tốn, Gia Lâm, Hà Nội",Căn hộ chung cư,2.95,61.46,48.0,2.0,1.0,Có,Đầy đủ,,,,Đông - Bắc,Đông - Bắc,08/08/2025,Xã Đa Tốn,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/vip-duy-nhat-can-96m2-xay-tho-ap-goc-tttm-vincom-vin-dan-phuong-gia-19-ty-pr43187577,"VIP - Duy nhất căn 96m2 xây thô, áp góc TTTM Vincom Vin Đan Phượng. Giá 19 tỷ","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,197.92,96.0,,,Không,Không có,,8.0,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-thi-tran-trau-quy-prj-masteri-lakeside/tong-p-cac-gia-tot-nhat-mua-truc-tiep-tu-chu-dau-tu-tro-vay-von-pr43736669,"Tổng hợp các căn hộ giá tốt nhất Masteri Lakeside mua trực tiếp từ Chủ đầu tư, hỗ trợ vay vốn","Dự án Masteri Lakeside, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Căn hộ chung cư,4.21,67.47,62.4,2.0,2.0,Không,Đầy đủ,,,,Đông - Bắc,Đông - Nam,08/08/2025,Thị trấn Trâu Quỳ,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/quy-8-dep-gia-tot-nhat-ck-toi-19-3-vay-ls0-36-thang-ck-booking-120tr-pr43736527,"Qũy 8 căn Lumière Prime Hills đẹp - giá tốt nhất, CK tới 19,3%, vay LS0% 36 tháng, CK booking 120tr","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,4.48,95.32,47.0,1.0,,Có,Đầy đủ,,,,Đông - Nam,Đông - Nam,08/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-dep-nhat-re-nhat-chiet-khau-cao-nhat-thi-truong-tai-du-an-dan-phuong-pr43736131,"Quỹ căn đẹp nhất, rẻ nhất, chiết khấu cao nhất thị trường tại dự án Vinhomes Wonder City Đan Phượng","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,19.0,158.33,120.0,6.0,,Không,Không có,,8.0,,,,08/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-indochina-plaza-hanoi/ban-quy-iph-93m2-98m2-117m2-200m2-tu-2-3-4-png-ngu-gia-tot-nhat-lh-0389018359-pr37360107,"Cần bán căn hộ Indochina plaza(IPH) 117m2, 3PN, ban công Tây Bắc. Giá tốt nhất, LH 0389 018 ***","Indochina Plaza, 241, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Căn hộ chung cư,13.0,115.04,113.0,3.0,2.0,Có,Không có,,,,,Tây - Bắc,08/08/2025,Phường Dịch Vọng Hậu,Cầu Giấy
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/-1n-view-be-boi-resort-va-thac-tran-5-sao-doc-quyen-dep-nhat-co-loa-cdt-masterise-pr43726677,Căn 1N view bể bơi resort và thác tràn 5 sao độc quyền đẹp nhất Lumiere Cổ Loa CĐT Masterise,"Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,5.56,107.0,52.0,1.0,1.0,Có,Đầy đủ,,,,Đông - Bắc,Tây - Nam,08/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-vinmes-re-studio-1pn-2pn-3pn-so-do-lau-dai-pr43735738,"Bán căn hộ Vinhomes Ocean Park Gia Lâm giá rẻ - 1PN, 2PN, 3PN - Sổ đỏ lâu dài","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,2.8,64.52,43.4,,,Không,Không có,,,,,,08/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-tuan-phuong-thanh-xuan-trung-prj-viha-complex/quy-ngoai-giao-du-an-leciva-cam-ket-re-nhat-cap-nhat-24-24-pr41967566,Bán căn hộ Viha Complex Viha Leciva 107 Nguyễn Tuân giá tốt nhất thị trường cập nhật liên tục 24/24,"Viha Complex, 107, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",Căn hộ chung cư,6.62,92.0,72.0,2.0,,Không,Không có,,,,,Tây - Bắc,08/08/2025,Phường Thanh Xuân Trung,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-viet-hung-2-prj-long-bien-central/-so-huu-cao-cap-chi-voi-600-trieu-von-dau-tu-ban-dau-truc-tiep-tu-cdt-pr43529539,Long Biên Central - sở hữu căn hộ cao cấp chỉ với 600 triệu vốn đầu tư ban đầu - trực tiếp từ CĐT,"Dự án Long Biên Central, Phường Việt Hưng, Long Biên, Hà Nội",Căn hộ chung cư,5.9,118.0,50.0,1.0,,Không,Đầy đủ,,,,,,08/08/2025,Phường Việt Hưng,Long Biên
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-2pn-1wc-tai-da-ton-ha-noi-2-97-ty-pr43078929,Bán gấp căn hộ chung cư 2PN1WC giá chỉ 3.25 tỷ,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,3.25,59.2,54.9,2.0,1.0,Có,Đầy đủ,,,,Tây - Nam,Đông - Bắc,08/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-2n-view-tang-full-do-so-san-tro-vay-ngan-hang-pr43419194,Quỹ căn 2N view thoáng full đồ sổ sẵn hỗ trợ vay ngân hàng,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,3.2,58.18,55.0,2.0,1.0,Có,Đầy đủ,,,,,Đông - Nam,08/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-vinhomes-ocean-park-gia-lam/quy-view-tang-full-do-so-san-tro-vay-ngan-hang-pr43433301,Quỹ căn view thoáng - Full đồ - Sổ sẵn - Hỗ trợ vay ngân hàng,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Đa Tốn, Gia Lâm, Hà Nội",Căn hộ chung cư,3.25,59.09,55.0,2.0,1.0,Có,Đầy đủ,,,,,,08/08/2025,Xã Đa Tốn,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-prj-vinhomes-ocean-park-gia-lam/quy-chinh-chu-view-tang-tang-trung-san-so-tro-vay-ngan-hang-70-pr43444414,Quỹ căn (chính chủ) view thoáng - Tầng trung - Sẵn sổ - Hỗ trợ vay ngân hàng 70%,"Dự án Vinhomes Ocean Park Gia Lâm, Xã Đa Tốn, Gia Lâm, Hà Nội",Căn hộ chung cư,3.2,58.18,55.0,2.0,1.0,Có,Đầy đủ,,,,,Đông - Nam,08/08/2025,Xã Đa Tốn,Gia Lâm
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-the-diamond-residence/quy-2pn-3pn-4pn-gia-tot-nhat-tai-brg-25-t8-2025-pr43733451,"QUỸ CĂN 2PN, 3PN, 4PN GIÁ TỐT NHẤT tại BRG THE DIAMOND RESIDENCE 25 LÊ VĂN LƯƠNG T8/2025","The Diamond Residence, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",Căn hộ chung cư,12.08,115.0,105.0,3.0,2.0,Có,Không có,,,,,,08/08/2025,Phường Nhân Chính,Thanh Xuân
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-lang-ha-phuong-thanh-cong-prj-the-nelson-private-residences/duy-nhat-1-2pn-gia-ngoai-giao-sieu-uu-dai-lh-pr43733238,Duy nhất 1 căn 2PN giá ngoại giao The Nelson siêu ưu đãi LH 0964 122 ***,"Dự án The Nelson Private Residences, Phố Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",Căn hộ chung cư,11.0,126.44,87.0,2.0,2.0,Không,Không có,,,,Đông - Bắc,Tây - Nam,08/08/2025,Phường Thành Công,Ba Đình
https://batdongsan.com.vn/ban-condotel-duong-lang-phuong-thinh-quang-prj-the-ninety-complex/-90lang-nhan-nha-ngay-dong-1ti-con-lai-gian-5-nam-goi-mua-gia-tot-pr43304124,The Ninety Complex 90Láng: Nhận nhà ngay T8/2025. Giá chỉ từ 77tr/m2. 20% kí HĐMB. Gọi 0941 617 ***,"Dự án The Ninety Complex, Đường Láng, Phường Thịnh Quang, Đống Đa, Hà Nội",Condotel,4.85,77.0,63.0,2.0,2.0,Không,Đầy đủ,,,,,,08/08/2025,Phường Thịnh Quang,Đống Đa
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-vip-120m2-re-nhat-phan-khu-binh-minh-gia-18-962-ty-pr43457677,Quỹ căn vip 120m2 rẻ nhất phân khu Bình Minh giá 18.962 tỷ,"Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.96,158.02,120.0,6.0,4.0,Không,Không có,4.0,8.0,13.0,Tây - Bắc,Tây - Bắc,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/quy-vip-masteri-co-loa-studio-1pn-2pn-3pn-90m2-dk-10-5-ty-ck-17-5-4-ham-do-xe-view-tay-vip-pr43732562,"Quỹ căn vip Lumiere Cổ Loa Studio 1PN 2PN 3PN 90m2 DK 10.5tỷ CK 17.5%, 4 hầm đỗ xe, view Tây Hồ VIP","Dự án Lumière Prime Hills, Đường Trường Sa, Xã Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,10.5,116.67,90.0,3.0,2.0,Có,Đầy đủ,,,,Đông - Nam,Đông - Nam,08/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/bang-hang-moi-t-khu-do-thi-thang-8-2025-sieu-hap-dan-cho-cac-dau-tu-pr43640342,Bảng hàng mới nhất khu đô thị Hinode Royal Park tháng 8/2025 siêu hấp dẫn cho các nhà đầu tư,"Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội",Nhà biệt thự liền kề,15.0,150.0,100.0,,,Có,Không có,,,17.0,Đông - Nam,,08/08/2025,Xã Di Trạch,Hoài Đức
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/doc-quyen-quy-2-3-4pn-ban-gap-cat-lo-tai-cap-nhat-hang-ngay-lh-pr40076519,"Độc quyền quỹ căn 2-3-4PN cần bán gấp, ân hạn gốc 5 năm, lãi suất 4,5% tại Goldmark. LH: 0399 028 ***","Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",Căn hộ chung cư,6.8,72.34,94.0,3.0,2.0,Có,Đầy đủ,,,,,,08/08/2025,Phường Phú Diễn,Bắc Từ Liêm
https://batdongsan.com.vn/ban-dat-duong-420-xa-binh-yen-1/cat-lo-5-gia-ban-90m2-lo-goc-lk-sat-truc-ho-tay-ba-vi-pr43731479,"Cắt Lỗ 5 giá bán 90m2 Lô Góc, LK đất Bình Yên sát trục Hồ Tây - Ba Vì","Đường 420, Xã Bình Yên, Thạch Thất, Hà Nội",Đất nền dự án,2.7,30.0,90.0,,,Có,Không có,,,,,,08/08/2025,Xã Bình Yên,Thạch Thất
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-1-3pn-chinh-chu-view-dep-re-phap-ly-ro-rang-mien-phi-moi-gioi-tai-vin-1-pr42910853,"Bảng giá căn hộ tại VIN OCP 1 mới nhất, rẻ nhất, view đẹp, sẵn sổ, bán gấp, miễn phí MG, HT vay 70%","Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội",Căn hộ chung cư,2.95,50.0,59.0,2.0,1.0,Có,Không có,,,,,,08/08/2025,Xã Dương Xá,Gia Lâm
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/sieu-pham-dan-phuong-can-goc-dong-nam-2-mat-tien-dt96m2-gia-chi-21-6-ty-pr43232048,"Vinhomes Đan Phượng chỉ từ 6 tỷ, hỗ trợ 70%, miễn lãi 24T, cam kết thuê lại 5%/năm, LH: 0983 158 ***","Dự án Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,21.6,225.0,96.0,,,Không,Không có,4.0,8.0,30.0,Tây - Bắc,Đông - Nam,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-sa-xa-dong-hoi-prj-lumiere-prime-hills/-2n-2vs-toa-b1-co-loa-view-tay-song-ng-chiet-khau-17-3-free-dich-vu-san-slot-o-to-pr43716593,"Căn 2N-2VS toà B1 Lumiere Cổ Loa view Hồ Tây, sông Hồng.Chiết khấu 17,3%,Free dịch vụ,Sẵn Slot ô tô","Lumière Prime Hills, Trường Sa, Đông Hội, Đông Anh, Hà Nội",Căn hộ chung cư,6.67,117.64,56.7,2.0,2.0,Có,Đầy đủ,,,,Đông - Bắc,Tây - Bắc,08/08/2025,Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/quy-thang-8-2025-ban-tai-cam-ket-tng-tin-chuan-pr43731017,Quỹ căn hộ tháng 8/2025 cần bán tại chung cư Sunshine City - Cam kết thông tin chuẩn,"Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",Căn hộ chung cư,8.2,82.0,100.0,3.0,2.0,Có,Đầy đủ,,,,Tây,Đông,08/08/2025,Phường Đông Ngạc,Bắc Từ Liêm
https://batdongsan.com.vn/ban-dat-thi-tran-quang-minh/lo-89-7m-canh-dich-vu-to-11-o-to-tai-vao-tan-nha-gia-chi-4-2-ty-pr43730788,"Lô đất 89,7m² cạnh đất dịch vụ Tổ 11 Quang Minh Ô tô tải vào tận nhà, giá chỉ 4,2 tỷ","Thị trấn Quang Minh, Mê Linh, Hà Nội",Đất nền dự án,4.2,46.82,89.7,,,Không,Không có,,,,,,08/08/2025,Thị trấn Quang Minh,Mê Linh
https://batdongsan.com.vn/ban-dat-xa-tien-thang-2/sieu-pham-dau-gia-bach-da-tp-ha-noi-vi-tri-vang-giua-2-kcn-lon-gia-chi-4-ty-pr43730727,"Siêu phẩm đất đấu giá Bạch Đa Tiến Thắng, TP Hà Nội | Vị trí vàng giữa 2 KCN lớn, giá chỉ 5.65 tỷ","Xã Tiến Thắng, Mê Linh, Hà Nội",Đất nền dự án,5.65,54.07,104.5,,,Có,Không có,,,,,,08/08/2025,Xã Tiến Thắng,Mê Linh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-hang-dan-phuong-thang-8-2025-chiet-khau-13-8-ho-tro-vay-70-trong-thang-ls-0-pr43730373,"QUỸ HÀNG VINHOMES ĐAN PHƯỢNG THÁNG 8/2025 CHIẾT KHẤU 13,8% HỖ TRỢ VAY 70% TRONG THÁNG LS 0%","Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,18.1,150.83,120.0,,,Không,Không có,,,,,,08/08/2025,Xã Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-dat-duong-21-1-xa-co-dong/nha-em-tach-3-manh-ban-1-manh-100m2-gia-1-7-ty-gan-truong-c1-2-cho-duc-pr43730247,"Nhà em tách 3 mảnh bán 1 mảnh 100m2 giá 1.7 tỷ, gần trường C1,2, chợ đông đúc","Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội",Đất nền dự án,1.7,17.0,100.0,,,Có,Không có,,5.0,6.0,,,08/08/2025,Xã Cổ Đông,Sơn Tây
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bang-liet-phuong-hoang-liet-prj-ha-noi-melody-residences/truc-tiep-chu-dau-tu-2-3n-gia-re-nhat-linh-dam-view-chiet-khau-8-tang-vang-999-pr42746656,"Trực tiếp CĐT: Độc quyền quỹ căn 2-3PN tầng đẹp, view thoáng, giá tốt nhất dự án MELODY LINH ĐÀM","Dự án Hà Nội Melody Residences, Đường Bằng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Căn hộ chung cư,4.8,64.0,75.0,2.0,2.0,Không,Không có,,,,Nam,Nam,31/07/2025,Phường Hoàng Liệt,Hoàng Mai
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-vi-tri-dep-gia-re-nhat-du-an-dan-phuong-lh-pr42700793,"Quỹ căn ngoại giao vị trí đẹp, giá rẻ nhất dự án Vinhomes Đan Phượng. LH: 0937 996 ***","Vinhomes Wonder City, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.5,171.88,96.0,,,Không,Không có,,,,,,07/08/2025,Tân Hội,Đan Phượng
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/tn9-07-de-vuong-duy-nhat-doi-dien-ho-thien-nga-loa-pr43514751,TN9 - 07 biệt thự đế vương duy nhất đối diện hồ thiên nga Vinhomes Global Gate Cổ Loa,"Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Nhà biệt thự liền kề,195.0,724.1,269.3,,,Không,Không có,4.0,,,Đông - Nam,,07/08/2025,Xã Đông Hội,Đông Anh
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-422-xa-tan-hoi-7-prj-vinhomes-wonder-city/-dan-phuong-mo-ban-quy-can-96m2-chiet-khau-13-8-ho-tro-70-lai-suat-0-trong-24-thang-pr43452494,"VINHOMES ĐAN PHƯỢNG MỞ BÁN QUỸ CĂN 96M2 CHIẾT KHẤU 13,8% HỖ TRỢ 70% LÃI SUẤT 0% TRONG 24 THÁNG","Vinhomes Wonder City, 422, Tân Hội, Đan Phượng, Hà Nội",Nhà biệt thự liền kề,16.2,168.75,96.0,,,Không,Không có,4.0,8.0,13.0,Đông - Nam,,07/08/2025,Tân Hội,Đan Phượng
